Entity,Code,Date,"Daily new confirmed cases of COVID-19 per million people (rolling 3-day average, right-aligned)"
Cote d'Ivoire,CIV,"Apr 13, 2020",1.64267
Cote d'Ivoire,CIV,"Apr 14, 2020",1.84467
Cote d'Ivoire,CIV,"Apr 15, 2020",1.175
Cote d'Ivoire,CIV,"Apr 16, 2020",1.01067
Cote d'Ivoire,CIV,"Apr 17, 2020",0.78333
Cote d'Ivoire,CIV,"Apr 18, 2020",1.46567
Cote d'Ivoire,CIV,"Apr 19, 2020",1.85767
Cote d'Ivoire,CIV,"Apr 20, 2020",2.00933
Cote d'Ivoire,CIV,"Apr 21, 2020",1.73133
Cote d'Ivoire,CIV,"Apr 22, 2020",1.45333
Cote d'Ivoire,CIV,"Apr 23, 2020",1.327
Cote d'Ivoire,CIV,"Apr 24, 2020",1.57967
Cote d'Ivoire,CIV,"Apr 25, 2020",2.03433
Cote d'Ivoire,CIV,"Apr 26, 2020",2.009
Cote d'Ivoire,CIV,"Apr 27, 2020",1.84467
Cote d'Ivoire,CIV,"Apr 28, 2020",1.09933
Cote d'Ivoire,CIV,"Apr 29, 2020",0.90967
Cote d'Ivoire,CIV,"Apr 30, 2020",1.112
Cote d'Ivoire,CIV,"May 1, 2020",1.40267
Cote d'Ivoire,CIV,"May 2, 2020",1.89567
Croatia,HRV,"Feb 26, 2020",0.08133
Croatia,HRV,"Feb 27, 2020",0.16267
Croatia,HRV,"Feb 28, 2020",0.244
Croatia,HRV,"Feb 29, 2020",0.325
Croatia,HRV,"Mar 1, 2020",0.24367
Croatia,HRV,"Mar 2, 2020",0.32467
Croatia,HRV,"Mar 3, 2020",0.24367
Croatia,HRV,"Mar 4, 2020",0.325
Croatia,HRV,"Mar 5, 2020",0.244
Croatia,HRV,"Mar 6, 2020",0.244
Croatia,HRV,"Mar 7, 2020",0.244
Croatia,HRV,"Mar 8, 2020",0.244
Croatia,HRV,"Mar 9, 2020",0.244
Croatia,HRV,"Mar 10, 2020",0.244
Croatia,HRV,"Mar 11, 2020",0.244
Croatia,HRV,"Mar 12, 2020",0.4875
Croatia,HRV,"Mar 13, 2020",1.05567
Croatia,HRV,"Mar 14, 2020",1.46167
Croatia,HRV,"Mar 15, 2020",1.70533
Croatia,HRV,"Mar 16, 2020",1.86767
Croatia,HRV,"Mar 17, 2020",2.03
Croatia,HRV,"Mar 18, 2020",2.59833
Croatia,HRV,"Mar 19, 2020",2.67967
Croatia,HRV,"Mar 20, 2020",3.89767
Croatia,HRV,"Mar 21, 2020",4.62833
Croatia,HRV,"Mar 22, 2020",10.14967
Croatia,HRV,"Mar 23, 2020",10.63667
Croatia,HRV,"Mar 24, 2020",14.61533
Croatia,HRV,"Mar 25, 2020",14.29067
Croatia,HRV,"Mar 26, 2020",14.859
Croatia,HRV,"Mar 27, 2020",15.346
Croatia,HRV,"Mar 28, 2020",16.564
Croatia,HRV,"Mar 29, 2020",19.406
Croatia,HRV,"Mar 30, 2020",17.701
Croatia,HRV,"Mar 31, 2020",16.564
Croatia,HRV,"Apr 1, 2020",17.051
Croatia,HRV,"Apr 2, 2020",20.299
Croatia,HRV,"Apr 3, 2020",17.94433
Croatia,HRV,"Apr 4, 2020",17.21367
Croatia,HRV,"Apr 5, 2020",13.235
Croatia,HRV,"Apr 6, 2020",13.88467
Croatia,HRV,"Apr 7, 2020",11.61133
Croatia,HRV,"Apr 8, 2020",12.66667
Croatia,HRV,"Apr 9, 2020",13.07267
Croatia,HRV,"Apr 10, 2020",15.02133
Croatia,HRV,"Apr 11, 2020",17.295
Croatia,HRV,"Apr 12, 2020",15.50867
Croatia,HRV,"Apr 13, 2020",15.671
Croatia,HRV,"Apr 14, 2020",12.58533
Croatia,HRV,"Apr 15, 2020",13.80333
Croatia,HRV,"Apr 16, 2020",11.44867
Croatia,HRV,"Apr 17, 2020",11.44867
Croatia,HRV,"Apr 18, 2020",8.93167
Croatia,HRV,"Apr 19, 2020",7.389
Croatia,HRV,"Apr 20, 2020",6.496
Croatia,HRV,"Apr 21, 2020",5.44033
Croatia,HRV,"Apr 22, 2020",6.171
Croatia,HRV,"Apr 23, 2020",6.41467
Croatia,HRV,"Apr 24, 2020",8.11967
Croatia,HRV,"Apr 25, 2020",8.201
Croatia,HRV,"Apr 26, 2020",5.359
Croatia,HRV,"Apr 27, 2020",3.97867
Croatia,HRV,"Apr 28, 2020",2.43567
Croatia,HRV,"Apr 29, 2020",2.517
Croatia,HRV,"Apr 30, 2020",2.59833
Croatia,HRV,"May 1, 2020",3.00433
Croatia,HRV,"May 2, 2020",3.08533
Cuba,CUB,"Mar 12, 2020",0.265
Cuba,CUB,"Mar 13, 2020",0.265
Cuba,CUB,"Mar 14, 2020",0.1765
Cuba,CUB,"Mar 15, 2020",0.044
Cuba,CUB,"Mar 16, 2020",0.044
Cuba,CUB,"Mar 18, 2020",0.265
Cuba,CUB,"Mar 19, 2020",0.309
Cuba,CUB,"Mar 20, 2020",0.353
Cuba,CUB,"Mar 21, 2020",0.41167
Cuba,CUB,"Mar 22, 2020",0.41167
Cuba,CUB,"Mar 23, 2020",0.559
Cuba,CUB,"Mar 24, 2020",0.559
Cuba,CUB,"Mar 25, 2020",0.67667
Cuba,CUB,"Mar 26, 2020",0.64733
Cuba,CUB,"Mar 27, 2020",0.79467
Cuba,CUB,"Mar 28, 2020",0.942
Cuba,CUB,"Mar 29, 2020",1.82467
Cuba,CUB,"Mar 30, 2020",2.119
Cuba,CUB,"Mar 31, 2020",2.64867
Cuba,CUB,"Apr 1, 2020",1.972
Cuba,CUB,"Apr 2, 2020",2.14833
Cuba,CUB,"Apr 3, 2020",1.854
Cuba,CUB,"Apr 4, 2020",2.44233
Cuba,CUB,"Apr 5, 2020",2.23633
Cuba,CUB,"Apr 6, 2020",2.56
Cuba,CUB,"Apr 7, 2020",2.38367
Cuba,CUB,"Apr 8, 2020",3.17833
Cuba,CUB,"Apr 9, 2020",4.032
Cuba,CUB,"Apr 10, 2020",4.856
Cuba,CUB,"Apr 11, 2020",4.94433
Cuba,CUB,"Apr 12, 2020",4.797
Cuba,CUB,"Apr 13, 2020",4.532
Cuba,CUB,"Apr 14, 2020",4.76733
Cuba,CUB,"Apr 15, 2020",4.29667
Cuba,CUB,"Apr 16, 2020",4.26733
Cuba,CUB,"Apr 17, 2020",4.00267
Cuba,CUB,"Apr 18, 2020",4.62067
Cuba,CUB,"Apr 19, 2020",5.062
Cuba,CUB,"Apr 20, 2020",5.09133
Cuba,CUB,"Apr 21, 2020",4.82633
Cuba,CUB,"Apr 22, 2020",4.44367
Cuba,CUB,"Apr 23, 2020",4.532
Cuba,CUB,"Apr 24, 2020",4.35533
Cuba,CUB,"Apr 25, 2020",4.35533
Cuba,CUB,"Apr 26, 2020",4.35533
Cuba,CUB,"Apr 27, 2020",3.94333
Cuba,CUB,"Apr 28, 2020",3.06067
Cuba,CUB,"Apr 29, 2020",2.943
Cuba,CUB,"Apr 30, 2020",2.88433
Cuba,CUB,"May 1, 2020",3.29633
Cuba,CUB,"May 2, 2020",2.943
Curacao,CUW,"Mar 13, 2020",6.094
Curacao,CUW,"Mar 14, 2020",6.094
Curacao,CUW,"Mar 15, 2020",6.094
Curacao,CUW,"Mar 20, 2020",12.188
Curacao,CUW,"Mar 21, 2020",12.188
Curacao,CUW,"Mar 22, 2020",12.188
Curacao,CUW,"Mar 24, 2020",18.282
Curacao,CUW,"Mar 25, 2020",18.282
Curacao,CUW,"Mar 26, 2020",9.141
Curacao,CUW,"Mar 27, 2020",3.047
Curacao,CUW,"Mar 28, 2020",4.06267
Curacao,CUW,"Mar 29, 2020",4.06267
Curacao,CUW,"Mar 30, 2020",4.06267
Curacao,CUW,"Mar 31, 2020",3.047
Curacao,CUW,"Apr 1, 2020",9.141
Curacao,CUW,"Apr 2, 2020",6.094
Curacao,CUW,"Apr 3, 2020",4.06267
Curacao,CUW,"Apr 7, 2020",4.06267
Curacao,CUW,"Apr 8, 2020",4.06267
Curacao,CUW,"Apr 9, 2020",6.094
Curacao,CUW,"Apr 10, 2020",2.03133
Curacao,CUW,"Apr 11, 2020",2.03133
Curacao,CUW,"Apr 25, 2020",4.06267
Curacao,CUW,"Apr 26, 2020",4.06267
Curacao,CUW,"Apr 27, 2020",4.06267
Cyprus,CYP,"Mar 10, 2020",2.283
Cyprus,CYP,"Mar 11, 2020",2.283
Cyprus,CYP,"Mar 12, 2020",3.425
Cyprus,CYP,"Mar 13, 2020",4.567
Cyprus,CYP,"Mar 14, 2020",6.85
Cyprus,CYP,"Mar 15, 2020",8.5625
Cyprus,CYP,"Mar 16, 2020",9.13333
Cyprus,CYP,"Mar 17, 2020",9.89467
Cyprus,CYP,"Mar 18, 2020",7.23067
Cyprus,CYP,"Mar 19, 2020",10.65567
Cyprus,CYP,"Mar 20, 2020",6.85
Cyprus,CYP,"Mar 21, 2020",10.275
Cyprus,CYP,"Mar 22, 2020",9.89467
Cyprus,CYP,"Mar 23, 2020",14.081
Cyprus,CYP,"Mar 24, 2020",18.64767
Cyprus,CYP,"Mar 25, 2020",15.22233
Cyprus,CYP,"Mar 26, 2020",14.08033
Cyprus,CYP,"Mar 27, 2020",11.41667
Cyprus,CYP,"Mar 28, 2020",14.46133
Cyprus,CYP,"Mar 29, 2020",17.88667
Cyprus,CYP,"Mar 30, 2020",25.87833
Cyprus,CYP,"Mar 31, 2020",25.87833
Cyprus,CYP,"Apr 1, 2020",31.58667
Cyprus,CYP,"Apr 2, 2020",40.33967
Cyprus,CYP,"Apr 3, 2020",47.951
Cyprus,CYP,"Apr 4, 2020",50.99533
Cyprus,CYP,"Apr 5, 2020",40.33967
Cyprus,CYP,"Apr 6, 2020",34.25067
Cyprus,CYP,"Apr 7, 2020",26.259
Cyprus,CYP,"Apr 8, 2020",25.87833
Cyprus,CYP,"Apr 9, 2020",30.445
Cyprus,CYP,"Apr 10, 2020",37.67567
Cyprus,CYP,"Apr 11, 2020",38.43667
Cyprus,CYP,"Apr 12, 2020",34.25033
Cyprus,CYP,"Apr 13, 2020",26.25867
Cyprus,CYP,"Apr 14, 2020",25.49767
Cyprus,CYP,"Apr 15, 2020",30.06467
Cyprus,CYP,"Apr 16, 2020",31.20633
Cyprus,CYP,"Apr 17, 2020",27.78133
Cyprus,CYP,"Apr 18, 2020",15.22267
Cyprus,CYP,"Apr 19, 2020",17.506
Cyprus,CYP,"Apr 20, 2020",12.178
Cyprus,CYP,"Apr 21, 2020",14.08067
Cyprus,CYP,"Apr 22, 2020",8.75267
Cyprus,CYP,"Apr 23, 2020",8.75267
Cyprus,CYP,"Apr 24, 2020",8.75267
Cyprus,CYP,"Apr 25, 2020",7.611
Cyprus,CYP,"Apr 26, 2020",7.611
Cyprus,CYP,"Apr 27, 2020",8.37233
Cyprus,CYP,"Apr 28, 2020",6.85
Cyprus,CYP,"Apr 29, 2020",10.275
Cyprus,CYP,"Apr 30, 2020",9.89433
Cyprus,CYP,"May 1, 2020",10.65567
Cyprus,CYP,"May 2, 2020",7.61133
Czech Republic,CZE,"Mar 2, 2020",0.09333
Czech Republic,CZE,"Mar 3, 2020",0.15567
Czech Republic,CZE,"Mar 4, 2020",0.15567
Czech Republic,CZE,"Mar 5, 2020",0.15567
Czech Republic,CZE,"Mar 6, 2020",0.218
Czech Republic,CZE,"Mar 7, 2020",0.436
Czech Republic,CZE,"Mar 8, 2020",0.56067
Czech Republic,CZE,"Mar 9, 2020",0.62267
Czech Republic,CZE,"Mar 10, 2020",0.65367
Czech Republic,CZE,"Mar 11, 2020",1.15167
Czech Republic,CZE,"Mar 12, 2020",1.93
Czech Republic,CZE,"Mar 13, 2020",2.36567
Czech Republic,CZE,"Mar 14, 2020",2.708
Czech Republic,CZE,"Mar 15, 2020",3.735
Czech Republic,CZE,"Mar 16, 2020",5.665
Czech Republic,CZE,"Mar 17, 2020",6.03833
Czech Republic,CZE,"Mar 18, 2020",6.84767
Czech Republic,CZE,"Mar 19, 2020",6.972
Czech Republic,CZE,"Mar 20, 2020",10.894
Czech Republic,CZE,"Mar 21, 2020",14.62933
Czech Republic,CZE,"Mar 22, 2020",14.723
Czech Republic,CZE,"Mar 23, 2020",14.661
Czech Republic,CZE,"Mar 24, 2020",10.33433
Czech Republic,CZE,"Mar 25, 2020",12.41967
Czech Republic,CZE,"Mar 26, 2020",15.221
Czech Republic,CZE,"Mar 27, 2020",25.71067
Czech Republic,CZE,"Mar 28, 2020",27.547
Czech Republic,CZE,"Mar 29, 2020",31.40667
Czech Republic,CZE,"Mar 30, 2020",23.874
Czech Republic,CZE,"Mar 31, 2020",22.50467
Czech Republic,CZE,"Apr 1, 2020",20.07667
Czech Republic,CZE,"Apr 2, 2020",23.65633
Czech Republic,CZE,"Apr 3, 2020",26.64433
Czech Republic,CZE,"Apr 4, 2020",27.45367
Czech Republic,CZE,"Apr 5, 2020",27.48467
Czech Republic,CZE,"Apr 6, 2020",22.69133
Czech Republic,CZE,"Apr 7, 2020",19.672
Czech Republic,CZE,"Apr 8, 2020",16.964
Czech Republic,CZE,"Apr 9, 2020",22.56667
Czech Republic,CZE,"Apr 10, 2020",23.25167
Czech Republic,CZE,"Apr 11, 2020",22.25567
Czech Republic,CZE,"Apr 12, 2020",18.365
Czech Republic,CZE,"Apr 13, 2020",13.13567
Czech Republic,CZE,"Apr 14, 2020",10.17867
Czech Republic,CZE,"Apr 15, 2020",7.43933
Czech Republic,CZE,"Apr 16, 2020",9.71133
Czech Republic,CZE,"Apr 17, 2020",11.641
Czech Republic,CZE,"Apr 18, 2020",12.69933
Czech Republic,CZE,"Apr 19, 2020",10.92533
Czech Republic,CZE,"Apr 20, 2020",11.01867
Czech Republic,CZE,"Apr 21, 2020",11.361
Czech Republic,CZE,"Apr 22, 2020",12.04567
Czech Republic,CZE,"Apr 23, 2020",10.863
Czech Republic,CZE,"Apr 24, 2020",8.52867
Czech Republic,CZE,"Apr 25, 2020",7.22133
Czech Republic,CZE,"Apr 26, 2020",6.72333
Czech Republic,CZE,"Apr 27, 2020",6.72333
Czech Republic,CZE,"Apr 28, 2020",5.47833
Czech Republic,CZE,"Apr 29, 2020",4.73133
Czech Republic,CZE,"Apr 30, 2020",5.447
Czech Republic,CZE,"May 1, 2020",7.25233
Czech Republic,CZE,"May 2, 2020",7.25233
Democratic Republic of Congo,COD,"Mar 11, 2020",0.011
Democratic Republic of Congo,COD,"Mar 12, 2020",0.011
Democratic Republic of Congo,COD,"Mar 13, 2020",0.011
Democratic Republic of Congo,COD,"Mar 14, 2020",0.011
Democratic Republic of Congo,COD,"Mar 15, 2020",0.0055
Democratic Republic of Congo,COD,"Mar 16, 2020",0.00367
Democratic Republic of Congo,COD,"Mar 17, 2020",0.00367
Democratic Republic of Congo,COD,"Mar 18, 2020",0.00367
Democratic Republic of Congo,COD,"Mar 19, 2020",0.04467
Democratic Republic of Congo,COD,"Mar 20, 2020",0.041
Democratic Republic of Congo,COD,"Mar 21, 2020",0.041
Democratic Republic of Congo,COD,"Mar 22, 2020",0.03333
Democratic Republic of Congo,COD,"Mar 23, 2020",0.04433
Democratic Republic of Congo,COD,"Mar 24, 2020",0.04433
Democratic Republic of Congo,COD,"Mar 25, 2020",0.08167
Democratic Republic of Congo,COD,"Mar 26, 2020",0.07067
Democratic Republic of Congo,COD,"Mar 27, 2020",0.104
Democratic Republic of Congo,COD,"Mar 28, 2020",0.04833
Democratic Republic of Congo,COD,"Mar 29, 2020",0.04833
Democratic Republic of Congo,COD,"Mar 30, 2020",0.10067
Democratic Republic of Congo,COD,"Mar 31, 2020",0.149
Democratic Republic of Congo,COD,"Apr 1, 2020",0.149
Democratic Republic of Congo,COD,"Apr 2, 2020",0.15633
Democratic Republic of Congo,COD,"Apr 3, 2020",0.093
Democratic Republic of Congo,COD,"Apr 4, 2020",0.134
Democratic Republic of Congo,COD,"Apr 5, 2020",0.11533
Democratic Republic of Congo,COD,"Apr 6, 2020",0.11533
Democratic Republic of Congo,COD,"Apr 7, 2020",0.10033
Democratic Republic of Congo,COD,"Apr 8, 2020",0.09667
Democratic Republic of Congo,COD,"Apr 9, 2020",0.10767
Democratic Republic of Congo,COD,"Apr 10, 2020",0.20067
Democratic Republic of Congo,COD,"Apr 11, 2020",0.15967
Democratic Republic of Congo,COD,"Apr 12, 2020",0.18967
Democratic Republic of Congo,COD,"Apr 13, 2020",0.07067
Democratic Republic of Congo,COD,"Apr 14, 2020",0.04467
Democratic Republic of Congo,COD,"Apr 15, 2020",0.07433
Democratic Republic of Congo,COD,"Apr 16, 2020",0.12267
Democratic Republic of Congo,COD,"Apr 17, 2020",0.19333
Democratic Republic of Congo,COD,"Apr 18, 2020",0.197
Democratic Republic of Congo,COD,"Apr 19, 2020",0.223
Democratic Republic of Congo,COD,"Apr 20, 2020",0.16733
Democratic Republic of Congo,COD,"Apr 21, 2020",0.16
Democratic Republic of Congo,COD,"Apr 22, 2020",0.119
Democratic Republic of Congo,COD,"Apr 23, 2020",0.16733
Democratic Republic of Congo,COD,"Apr 24, 2020",0.16367
Democratic Republic of Congo,COD,"Apr 25, 2020",0.21233
Democratic Republic of Congo,COD,"Apr 26, 2020",0.242
Democratic Republic of Congo,COD,"Apr 27, 2020",0.242
Democratic Republic of Congo,COD,"Apr 28, 2020",0.20467
Democratic Republic of Congo,COD,"Apr 29, 2020",0.18233
Democratic Republic of Congo,COD,"Apr 30, 2020",0.15233
Democratic Republic of Congo,COD,"May 1, 2020",0.37567
Democratic Republic of Congo,COD,"May 2, 2020",0.42033
Denmark,DNK,"Feb 27, 2020",0.05767
Denmark,DNK,"Feb 28, 2020",0.05767
Denmark,DNK,"Feb 29, 2020",0.11533
Denmark,DNK,"Mar 1, 2020",0.11533
Denmark,DNK,"Mar 2, 2020",0.173
Denmark,DNK,"Mar 3, 2020",0.173
Denmark,DNK,"Mar 4, 2020",0.288
Denmark,DNK,"Mar 5, 2020",0.34533
Denmark,DNK,"Mar 6, 2020",0.863
Denmark,DNK,"Mar 7, 2020",0.863
Denmark,DNK,"Mar 8, 2020",1.20833
Denmark,DNK,"Mar 9, 2020",1.036
Denmark,DNK,"Mar 10, 2020",5.17933
Denmark,DNK,"Mar 11, 2020",13.409
Denmark,DNK,"Mar 12, 2020",27.50833
Denmark,DNK,"Mar 13, 2020",32.4
Denmark,DNK,"Mar 14, 2020",31.07633
Denmark,DNK,"Mar 15, 2020",17.89767
Denmark,DNK,"Mar 16, 2020",11.45233
Denmark,DNK,"Mar 17, 2020",7.36633
Denmark,DNK,"Mar 18, 2020",11.337
Denmark,DNK,"Mar 19, 2020",13.81167
Denmark,DNK,"Mar 20, 2020",12.603
Denmark,DNK,"Mar 21, 2020",13.29367
Denmark,DNK,"Mar 22, 2020",12.14267
Denmark,DNK,"Mar 23, 2020",14.042
Denmark,DNK,"Mar 24, 2020",11.79767
Denmark,DNK,"Mar 25, 2020",15.25067
Denmark,DNK,"Mar 26, 2020",18.93367
Denmark,DNK,"Mar 27, 2020",23.998
Denmark,DNK,"Mar 28, 2020",26.18467
Denmark,DNK,"Mar 29, 2020",27.45067
Denmark,DNK,"Mar 30, 2020",29.81
Denmark,DNK,"Mar 31, 2020",30.55833
Denmark,DNK,"Apr 1, 2020",37.92467
Denmark,DNK,"Apr 2, 2020",40.975
Denmark,DNK,"Apr 3, 2020",46.557
Denmark,DNK,"Apr 4, 2020",51.62133
Denmark,DNK,"Apr 5, 2020",55.82233
Denmark,DNK,"Apr 6, 2020",56.57067
Denmark,DNK,"Apr 7, 2020",53.17533
Denmark,DNK,"Apr 8, 2020",57.20367
Denmark,DNK,"Apr 9, 2020",59.448
Denmark,DNK,"Apr 10, 2020",54.90133
Denmark,DNK,"Apr 11, 2020",43.04633
Denmark,DNK,"Apr 12, 2020",34.18367
Denmark,DNK,"Apr 13, 2020",31.01867
Denmark,DNK,"Apr 14, 2020",28.71667
Denmark,DNK,"Apr 15, 2020",29.63767
Denmark,DNK,"Apr 16, 2020",29.17733
Denmark,DNK,"Apr 17, 2020",32.285
Denmark,DNK,"Apr 18, 2020",32.34233
Denmark,DNK,"Apr 19, 2020",32.28467
Denmark,DNK,"Apr 20, 2020",29.062
Denmark,DNK,"Apr 21, 2020",25.43667
Denmark,DNK,"Apr 22, 2020",26.06967
Denmark,DNK,"Apr 23, 2020",30.38567
Denmark,DNK,"Apr 24, 2020",32.112
Denmark,DNK,"Apr 25, 2020",29.63733
Denmark,DNK,"Apr 26, 2020",30.67333
Denmark,DNK,"Apr 27, 2020",28.88933
Denmark,DNK,"Apr 28, 2020",28.08367
Denmark,DNK,"Apr 29, 2020",23.36467
Denmark,DNK,"Apr 30, 2020",24.91833
Denmark,DNK,"May 1, 2020",26.47233
Denmark,DNK,"May 2, 2020",26.47233
Djibouti,DJI,"Mar 19, 2020",1.012
Djibouti,DJI,"Mar 20, 2020",0.506
Djibouti,DJI,"Mar 21, 2020",0.33733
Djibouti,DJI,"Mar 24, 2020",0.67467
Djibouti,DJI,"Mar 25, 2020",0.67467
Djibouti,DJI,"Mar 26, 2020",3.711
Djibouti,DJI,"Mar 27, 2020",3.03633
Djibouti,DJI,"Mar 28, 2020",3.37367
Djibouti,DJI,"Mar 29, 2020",1.012
Djibouti,DJI,"Mar 30, 2020",2.36167
Djibouti,DJI,"Mar 31, 2020",4.386
Djibouti,DJI,"Apr 1, 2020",5.39833
Djibouti,DJI,"Apr 2, 2020",5.06067
Djibouti,DJI,"Apr 3, 2020",5.06067
Djibouti,DJI,"Apr 4, 2020",3.37367
Djibouti,DJI,"Apr 5, 2020",5.73533
Djibouti,DJI,"Apr 6, 2020",6.07267
Djibouti,DJI,"Apr 7, 2020",16.53133
Djibouti,DJI,"Apr 8, 2020",23.61633
Djibouti,DJI,"Apr 9, 2020",25.64067
Djibouti,DJI,"Apr 10, 2020",16.869
Djibouti,DJI,"Apr 11, 2020",9.784
Djibouti,DJI,"Apr 12, 2020",17.54367
Djibouti,DJI,"Apr 13, 2020",24.966
Djibouti,DJI,"Apr 14, 2020",49.93233
Djibouti,DJI,"Apr 15, 2020",59.379
Djibouti,DJI,"Apr 16, 2020",74.561
Djibouti,DJI,"Apr 17, 2020",98.85233
Djibouti,DJI,"Apr 18, 2020",124.49333
Djibouti,DJI,"Apr 19, 2020",100.202
Djibouti,DJI,"Apr 20, 2020",86.032
Djibouti,DJI,"Apr 21, 2020",38.46133
Djibouti,DJI,"Apr 22, 2020",71.862
Djibouti,DJI,"Apr 23, 2020",43.18467
Djibouti,DJI,"Apr 24, 2020",47.23333
Djibouti,DJI,"Apr 25, 2020",18.21867
Djibouti,DJI,"Apr 26, 2020",11.471
Djibouti,DJI,"Apr 27, 2020",12.483
Djibouti,DJI,"Apr 28, 2020",12.14567
Djibouti,DJI,"Apr 29, 2020",21.59233
Djibouti,DJI,"Apr 30, 2020",18.21867
Djibouti,DJI,"May 1, 2020",18.21867
Djibouti,DJI,"May 2, 2020",8.43467
Dominica,DMA,"Mar 23, 2020",13.891
Dominica,DMA,"Mar 24, 2020",6.9455
Dominica,DMA,"Mar 25, 2020",9.26067
Dominica,DMA,"Mar 26, 2020",27.78133
Dominica,DMA,"Mar 27, 2020",46.30233
Dominica,DMA,"Mar 28, 2020",41.672
Dominica,DMA,"Mar 29, 2020",18.521
Dominica,DMA,"Apr 2, 2020",4.63033
Dominica,DMA,"Apr 3, 2020",4.63033
Dominica,DMA,"Apr 4, 2020",13.89067
Dominica,DMA,"Apr 5, 2020",9.26033
Dominica,DMA,"Apr 6, 2020",9.26033
Dominica,DMA,"Apr 7, 2020",4.63033
Dominica,DMA,"Apr 8, 2020",4.63033
Dominica,DMA,"Apr 9, 2020",4.63033
Dominica,DMA,"Apr 10, 2020",4.63033
Dominica,DMA,"Apr 11, 2020",4.63033
Dominica,DMA,"Apr 12, 2020",4.63033
Dominican Republic,DOM,"Mar 2, 2020",0.03067
Dominican Republic,DOM,"Mar 3, 2020",0.046
Dominican Republic,DOM,"Mar 4, 2020",0.092
Dominican Republic,DOM,"Mar 7, 2020",0.092
Dominican Republic,DOM,"Mar 8, 2020",0.092
Dominican Republic,DOM,"Mar 9, 2020",0.092
Dominican Republic,DOM,"Mar 10, 2020",0.277
Dominican Republic,DOM,"Mar 11, 2020",0.277
Dominican Republic,DOM,"Mar 12, 2020",0.277
Dominican Republic,DOM,"Mar 14, 2020",0.553
Dominican Republic,DOM,"Mar 15, 2020",0.2765
Dominican Republic,DOM,"Mar 16, 2020",0.18433
Dominican Republic,DOM,"Mar 19, 2020",0.30733
Dominican Republic,DOM,"Mar 20, 2020",0.30733
Dominican Republic,DOM,"Mar 21, 2020",0.70667
Dominican Republic,DOM,"Mar 22, 2020",2.796
Dominican Republic,DOM,"Mar 23, 2020",5.56167
Dominican Republic,DOM,"Mar 24, 2020",6.48367
Dominican Republic,DOM,"Mar 25, 2020",6.14567
Dominican Republic,DOM,"Mar 26, 2020",5.83833
Dominican Republic,DOM,"Mar 27, 2020",7.467
Dominican Republic,DOM,"Mar 28, 2020",8.266
Dominican Republic,DOM,"Mar 29, 2020",10.048
Dominican Republic,DOM,"Mar 30, 2020",11.4
Dominican Republic,DOM,"Mar 31, 2020",9.833
Dominican Republic,DOM,"Apr 1, 2020",11.984
Dominican Republic,DOM,"Apr 2, 2020",13.05933
Dominican Republic,DOM,"Apr 3, 2020",14.71867
Dominican Republic,DOM,"Apr 4, 2020",11.646
Dominican Republic,DOM,"Apr 5, 2020",9.03433
Dominican Republic,DOM,"Apr 6, 2020",11.216
Dominican Republic,DOM,"Apr 7, 2020",10.44767
Dominican Republic,DOM,"Apr 8, 2020",11.61533
Dominican Republic,DOM,"Apr 9, 2020",11.24633
Dominican Republic,DOM,"Apr 10, 2020",16.00933
Dominican Republic,DOM,"Apr 11, 2020",20.40333
Dominican Republic,DOM,"Apr 12, 2020",19.912
Dominican Republic,DOM,"Apr 13, 2020",18.99
Dominican Republic,DOM,"Apr 14, 2020",16.80833
Dominican Republic,DOM,"Apr 15, 2020",16.19367
Dominican Republic,DOM,"Apr 16, 2020",19.881
Dominican Republic,DOM,"Apr 17, 2020",18.068
Dominican Republic,DOM,"Apr 18, 2020",25.81133
Dominican Republic,DOM,"Apr 19, 2020",22.15467
Dominican Republic,DOM,"Apr 20, 2020",28.423
Dominican Republic,DOM,"Apr 21, 2020",25.74967
Dominican Republic,DOM,"Apr 22, 2020",21.786
Dominican Republic,DOM,"Apr 23, 2020",19.05133
Dominican Republic,DOM,"Apr 24, 2020",17.79167
Dominican Republic,DOM,"Apr 25, 2020",21.66333
Dominican Republic,DOM,"Apr 26, 2020",19.236
Dominican Republic,DOM,"Apr 27, 2020",18.191
Dominican Republic,DOM,"Apr 28, 2020",11.861
Dominican Republic,DOM,"Apr 29, 2020",15.05667
Dominican Republic,DOM,"Apr 30, 2020",15.88633
Dominican Republic,DOM,"May 1, 2020",25.71933
Dominican Republic,DOM,"May 2, 2020",26.79467
Ecuador,ECU,"Mar 1, 2020",0.019
Ecuador,ECU,"Mar 2, 2020",0.11333
Ecuador,ECU,"Mar 3, 2020",0.13233
Ecuador,ECU,"Mar 4, 2020",0.17
Ecuador,ECU,"Mar 5, 2020",0.1135
Ecuador,ECU,"Mar 6, 2020",0.17
Ecuador,ECU,"Mar 7, 2020",0.17
Ecuador,ECU,"Mar 8, 2020",0.17
Ecuador,ECU,"Mar 9, 2020",0.057
Ecuador,ECU,"Mar 10, 2020",0.057
Ecuador,ECU,"Mar 11, 2020",0.07567
Ecuador,ECU,"Mar 12, 2020",0.085
Ecuador,ECU,"Mar 13, 2020",0.113
Ecuador,ECU,"Mar 14, 2020",0.34
Ecuador,ECU,"Mar 15, 2020",0.3115
Ecuador,ECU,"Mar 16, 2020",0.37767
Ecuador,ECU,"Mar 17, 2020",0.661
