Date,State,District,Confirmed,Recovered,Deceased,Migrated,Tested
2020-05-21,Haryana,Unknown,0,0,0,0,
2020-05-21,Haryana,Yamunanagar,8,8,0,0,
2020-05-21,Jharkhand,Bokaro,10,9,1,0,
2020-05-21,Jharkhand,Chatra,1,0,0,0,
2020-05-21,Jharkhand,Deoghar,5,4,0,0,
2020-05-21,Jharkhand,Dhanbad,7,2,0,0,
2020-05-21,Jharkhand,Dumka,2,2,0,0,
2020-05-21,Jharkhand,East Singhbhum,16,0,0,0,
2020-05-21,Jharkhand,Garhwa,47,3,0,0,
2020-05-21,Jharkhand,Giridih,16,1,0,0,
2020-05-21,Jharkhand,Godda,1,1,0,0,
2020-05-21,Jharkhand,Gumla,3,0,0,0,
2020-05-21,Jharkhand,Hazaribagh,33,3,0,0,
2020-05-21,Jharkhand,Jamtara,2,2,0,0,
2020-05-21,Jharkhand,Koderma,16,1,0,0,
2020-05-21,Jharkhand,Latehar,4,0,0,0,
2020-05-21,Jharkhand,Lohardaga,2,0,0,0,
2020-05-21,Jharkhand,Palamu,15,15,0,0,
2020-05-21,Jharkhand,Ramgarh,3,0,0,0,
2020-05-21,Jharkhand,Ranchi,112,91,2,0,
2020-05-21,Jharkhand,Saraikela-Kharsawan,4,0,0,0,
2020-05-21,Jharkhand,Simdega,3,2,0,0,
2020-05-21,Jharkhand,West Singhbhum,1,0,0,0,
2020-05-21,Jammu and Kashmir,Anantnag,264,89,4,0,
2020-05-21,Jammu and Kashmir,Bandipora,138,128,1,0,
2020-05-21,Jammu and Kashmir,Baramulla,129,91,4,0,
2020-05-21,Jammu and Kashmir,Budgam,63,30,2,0,
2020-05-21,Jammu and Kashmir,Doda,1,0,0,0,
2020-05-21,Jammu and Kashmir,Ganderbal,27,15,0,0,
2020-05-21,Jammu and Kashmir,Jammu,68,31,1,0,
2020-05-21,Jammu and Kashmir,Kathua,40,4,0,0,
2020-05-21,Jammu and Kashmir,Kishtwar,6,1,0,0,
2020-05-21,Jammu and Kashmir,Kulgam,192,10,1,0,
2020-05-21,Jammu and Kashmir,Kupwara,125,48,0,0,
2020-05-21,Jammu and Kashmir,Pulwama,19,9,0,0,
2020-05-21,Jammu and Kashmir,Punch,4,0,0,0,
2020-05-21,Jammu and Kashmir,Rajouri,8,4,0,0,
2020-05-21,Jammu and Kashmir,Ramban,30,1,0,0,
2020-05-21,Jammu and Kashmir,Reasi,4,1,0,0,
2020-05-21,Jammu and Kashmir,Samba,16,6,0,0,
2020-05-21,Jammu and Kashmir,Shopiyan,109,98,0,0,
2020-05-21,Jammu and Kashmir,Srinagar,173,97,6,0,
2020-05-21,Jammu and Kashmir,Udhampur,33,21,1,0,
2020-05-21,Karnataka,Bagalkote,76,45,1,0,4996
2020-05-21,Karnataka,Ballari,30,13,1,0,5995
2020-05-21,Karnataka,Belagavi,125,56,1,0,
2020-05-21,Karnataka,Bengaluru Rural,6,6,0,0,1132
2020-05-21,Karnataka,Bengaluru Urban,258,124,9,1,21544
2020-05-21,Karnataka,Bidar,67,21,2,0,
2020-05-21,Karnataka,Chikkaballapura,26,18,2,0,
2020-05-21,Karnataka,Chikkamagaluru,5,0,0,0,
2020-05-21,Karnataka,Chitradurga,10,1,0,0,
2020-05-21,Karnataka,Dakshina Kannada,55,14,5,0,
2020-05-21,Karnataka,Davanagere,113,14,4,0,
2020-05-21,Karnataka,Dharwad,31,9,0,0,11086
2020-05-21,Karnataka,Gadag,20,4,1,0,
2020-05-21,Karnataka,Hassan,67,0,0,0,
2020-05-21,Karnataka,Haveri,3,0,0,0,
2020-05-21,Karnataka,Kalaburagi,135,55,7,0,12582
2020-05-21,Karnataka,Kodagu,2,1,0,0,
2020-05-21,Karnataka,Kolar,11,0,0,0,
2020-05-21,Karnataka,Koppal,3,0,0,0,
2020-05-21,Karnataka,Mandya,201,25,0,0,
2020-05-21,Karnataka,Mysuru,90,88,0,0,
2020-05-21,Karnataka,Other State,22,20,1,0,
2020-05-21,Karnataka,Raichur,16,0,0,0,
2020-05-21,Karnataka,Shivamogga,32,0,0,0,
2020-05-21,Karnataka,Tumakuru,16,5,2,0,
2020-05-21,Karnataka,Udupi,47,3,1,0,
2020-05-21,Karnataka,Uttara Kannada,65,12,0,0,
2020-05-21,Karnataka,Vijayapura,61,37,4,0,
2020-05-21,Karnataka,Yadgir,12,0,0,0,
2020-05-21,Kerala,Alappuzha,13,5,0,0,
2020-05-21,Kerala,Ernakulam,29,23,1,0,
2020-05-21,Kerala,Idukki,26,24,0,0,
2020-05-21,Kerala,Kannur,136,116,1,0,
2020-05-21,Kerala,Kasaragod,199,180,0,0,
2020-05-21,Kerala,Kollam,30,20,0,0,
2020-05-21,Kerala,Kottayam,27,21,0,0,
2020-05-21,Kerala,Kozhikode,36,25,0,0,
2020-05-21,Kerala,Malappuram,62,25,1,0,
2020-05-21,Kerala,Palakkad,34,13,0,0,
2020-05-21,Kerala,Pathanamthitta,24,17,0,0,
2020-05-21,Kerala,Thiruvananthapuram,24,16,1,0,
2020-05-21,Kerala,Thrissur,30,15,0,0,
2020-05-21,Kerala,Wayanad,21,10,0,0,
2020-05-21,Ladakh,Kargil,9,9,0,0,1480
2020-05-21,Ladakh,Leh,35,34,0,0,2655
2020-05-21,Maharashtra,Ahmednagar,66,43,5,0,
2020-05-21,Maharashtra,Akola,344,123,17,0,
2020-05-21,Maharashtra,Amravati,140,68,14,0,
2020-05-21,Maharashtra,Aurangabad,1126,436,39,0,8969
2020-05-21,Maharashtra,Beed,13,1,0,0,
2020-05-21,Maharashtra,Bhandara,9,1,0,0,
2020-05-21,Maharashtra,Buldhana,38,24,3,0,
2020-05-21,Maharashtra,Chandrapur,15,4,0,0,
2020-05-21,Maharashtra,Dhule,95,52,9,0,
2020-05-21,Maharashtra,Gadchiroli,7,0,0,0,
2020-05-21,Maharashtra,Gondia,3,1,0,0,
2020-05-21,Maharashtra,Hingoli,110,87,0,0,
2020-05-21,Maharashtra,Jalgaon,331,135,33,0,
2020-05-21,Maharashtra,Jalna,43,8,0,0,
2020-05-21,Maharashtra,Kolhapur,161,11,1,0,
2020-05-21,Maharashtra,Latur,54,28,2,0,
2020-05-21,Maharashtra,Mumbai,25500,5769,882,0,162000
2020-05-21,Maharashtra,Nagpur,437,274,6,0,9366
2020-05-21,Maharashtra,Nanded,92,37,4,0,
2020-05-21,Maharashtra,Nandurbar,26,20,2,0,
2020-05-21,Maharashtra,Nashik,907,641,45,0,8080
2020-05-21,Maharashtra,Osmanabad,19,4,0,0,
2020-05-21,Maharashtra,Other State,48,0,11,0,
2020-05-21,Maharashtra,Palghar,527,220,14,0,
2020-05-21,Maharashtra,Parbhani,18,1,1,0,
2020-05-21,Maharashtra,Pune,4665,1940,234,0,
2020-05-21,Maharashtra,Raigad,556,194,16,0,2236
2020-05-21,Maharashtra,Ratnagiri,123,32,3,0,
2020-05-21,Maharashtra,Sangli,63,36,1,0,
2020-05-21,Maharashtra,Satara,184,104,2,0,
2020-05-21,Maharashtra,Sindhudurg,10,5,0,0,
2020-05-21,Maharashtra,Solapur,522,163,28,0,4893
2020-05-21,Maharashtra,Thane,5268,1172,81,0,
2020-05-21,Maharashtra,Wardha,3,0,1,0,
2020-05-21,Maharashtra,Washim,8,1,0,0,
2020-05-21,Maharashtra,Yavatmal,111,91,0,0,
2020-05-21,Meghalaya,East Khasi Hills,13,12,1,0,
2020-05-21,Meghalaya,West Garo Hills,1,0,0,0,
2020-05-21,Manipur,Churachandpur,16,0,0,0,
2020-05-21,Manipur,Imphal East,3,1,0,0,
2020-05-21,Manipur,Imphal West,6,1,0,0,
2020-05-21,Madhya Pradesh,Agar Malwa,13,12,1,0,
2020-05-21,Madhya Pradesh,Alirajpur,3,3,0,0,
2020-05-21,Madhya Pradesh,Anuppur,3,3,0,0,
2020-05-21,Madhya Pradesh,Ashoknagar,6,1,1,0,
2020-05-21,Madhya Pradesh,Balaghat,1,0,0,0,
2020-05-21,Madhya Pradesh,Barwani,39,26,0,0,
2020-05-21,Madhya Pradesh,Betul,9,1,0,0,
2020-05-21,Madhya Pradesh,Bhind,42,0,0,0,
2020-05-21,Madhya Pradesh,Bhopal,1115,690,40,0,
2020-05-21,Madhya Pradesh,Burhanpur,206,33,11,0,
2020-05-21,Madhya Pradesh,Chhatarpur,2,0,0,0,
2020-05-21,Madhya Pradesh,Chhindwara,5,4,1,0,
2020-05-21,Madhya Pradesh,Damoh,6,0,0,0,
2020-05-21,Madhya Pradesh,Datia,4,0,0,0,
2020-05-21,Madhya Pradesh,Dewas,69,37,8,0,
2020-05-21,Madhya Pradesh,Dhar,107,80,2,0,
2020-05-21,Madhya Pradesh,Dindori,4,1,0,0,
2020-05-21,Madhya Pradesh,Guna,1,0,0,0,
2020-05-21,Madhya Pradesh,Gwalior,83,27,1,0,
2020-05-21,Madhya Pradesh,Harda,3,3,0,0,
2020-05-21,Madhya Pradesh,Hoshangabad,37,33,3,0,
2020-05-21,Madhya Pradesh,Indore,2774,1213,107,0,27425
2020-05-21,Madhya Pradesh,Jabalpur,192,114,9,0,
2020-05-21,Madhya Pradesh,Jhabua,11,1,1,0,
2020-05-21,Madhya Pradesh,Khandwa,208,81,10,0,
2020-05-21,Madhya Pradesh,Khargone,114,87,8,0,
2020-05-21,Madhya Pradesh,Mandla,1,0,0,0,
2020-05-21,Madhya Pradesh,Mandsaur,82,38,6,0,
2020-05-21,Madhya Pradesh,Morena,58,25,0,0,
2020-05-21,Madhya Pradesh,Neemuch,58,9,2,0,
2020-05-21,Madhya Pradesh,Panna,3,1,0,0,
2020-05-21,Madhya Pradesh,Raisen,67,61,3,0,
2020-05-21,Madhya Pradesh,Rajgarh,2,0,0,0,
2020-05-21,Madhya Pradesh,Ratlam,29,26,0,0,
2020-05-21,Madhya Pradesh,Rewa,22,1,1,0,
2020-05-21,Madhya Pradesh,Sagar,51,5,2,0,
2020-05-21,Madhya Pradesh,Satna,10,2,1,0,
2020-05-21,Madhya Pradesh,Sehore,5,0,1,0,
2020-05-21,Madhya Pradesh,Seoni,1,0,0,0,
2020-05-21,Madhya Pradesh,Shahdol,4,3,0,0,
2020-05-21,Madhya Pradesh,Shajapur,9,7,1,0,
2020-05-21,Madhya Pradesh,Sheopur,5,4,0,0,
2020-05-21,Madhya Pradesh,Shivpuri,4,3,0,0,
2020-05-21,Madhya Pradesh,Sidhi,8,0,0,0,
2020-05-21,Madhya Pradesh,Singrauli,1,0,0,0,
2020-05-21,Madhya Pradesh,Tikamgarh,6,3,0,0,
2020-05-21,Madhya Pradesh,Ujjain,481,193,51,0,6015
2020-05-21,Madhya Pradesh,Umaria,1,0,0,0,
2020-05-21,Madhya Pradesh,Vidisha,16,13,0,0,
2020-05-21,Mizoram,Aizawl,1,1,0,0,
2020-05-21,Nagaland,Dimapur,0,0,0,0,729
2020-05-21,Nagaland,Kohima,0,0,0,0,226
2020-05-21,Nagaland,Mokokchung,0,0,0,0,2
2020-05-21,Nagaland,Mon,0,0,0,0,8
2020-05-21,Nagaland,Peren,0,0,0,0,11
2020-05-21,Nagaland,Phek,0,0,0,0,1
2020-05-21,Nagaland,Tuensang,0,0,0,0,1
2020-05-21,Nagaland,Wokha,0,0,0,0,7
2020-05-21,Odisha,Angul,19,0,0,0,2830
2020-05-21,Odisha,Balangir,6,2,0,0,2237
2020-05-21,Odisha,Balasore,122,42,0,0,9843
2020-05-21,Odisha,Bhadrak,95,30,0,0,5539
2020-05-21,Odisha,Boudh,33,3,0,0,496
2020-05-21,Odisha,Cuttack,45,2,1,0,5720
2020-05-21,Odisha,Deogarh,2,1,0,0,682
2020-05-21,Odisha,Dhenkanal,2,1,0,0,1545
2020-05-21,Odisha,Gajapati,0,0,0,0,715
2020-05-21,Odisha,Ganjam,317,154,3,0,6632
2020-05-21,Odisha,Jagatsinghpur,30,5,0,0,2138
2020-05-21,Odisha,Jajpur,179,63,0,0,10621
2020-05-21,Odisha,Jharsuguda,2,2,0,0,1663
2020-05-21,Odisha,Kalahandi,13,2,0,0,1458
2020-05-21,Odisha,Kandhamal,3,0,0,0,1516
2020-05-21,Odisha,Kendrapara,40,8,0,0,2637
2020-05-21,Odisha,Kendujhar,8,2,0,0,
2020-05-21,Odisha,Khordha,71,48,3,0,
2020-05-21,Odisha,Koraput,1,1,0,0,1401
2020-05-21,Odisha,Malkangiri,3,0,0,0,1841
2020-05-21,Odisha,Mayurbhanj,14,8,0,0,3307
2020-05-21,Odisha,Nayagarh,21,1,0,0,1104
2020-05-21,Odisha,Nuapada,0,0,0,0,310
2020-05-21,Odisha,Puri,45,3,0,0,2577
2020-05-21,Odisha,Rayagada,0,0,0,0,578
2020-05-21,Odisha,Sambalpur,5,0,0,0,2007
2020-05-21,Odisha,Sundargarh,27,15,0,0,
2020-05-21,Punjab,Amritsar,313,295,5,0,
2020-05-21,Punjab,Barnala,22,20,1,0,
2020-05-21,Punjab,Bathinda,41,37,0,0,
2020-05-21,Punjab,Faridkot,61,45,0,0,
2020-05-21,Punjab,Fatehgarh Sahib,56,54,0,0,
2020-05-21,Punjab,Fazilka,44,41,0,0,
2020-05-21,Punjab,Ferozepur,44,43,1,0,
2020-05-21,Punjab,Gurdaspur,129,121,3,0,
2020-05-21,Punjab,Hoshiarpur,102,88,5,0,
2020-05-21,Punjab,Jalandhar,210,173,6,0,
2020-05-21,Punjab,Kapurthala,34,30,3,0,
2020-05-21,Punjab,Ludhiana,171,117,7,0,
2020-05-21,Punjab,Mansa,32,22,0,0,
2020-05-21,Punjab,Moga,59,59,0,0,
2020-05-21,Punjab,Pathankot,31,28,1,0,
2020-05-21,Punjab,Patiala,104,98,2,0,
2020-05-21,Punjab,Rupnagar,60,52,1,0,
2020-05-21,Punjab,S.A.S. Nagar,102,99,3,0,
2020-05-21,Punjab,Sangrur,88,87,0,0,
2020-05-21,Punjab,Shahid Bhagat Singh Nagar,105,98,1,0,
2020-05-21,Punjab,Sri Muktsar Sahib,65,58,0,0,
2020-05-21,Punjab,Tarn Taran,155,154,0,0,
2020-05-21,Puducherry,Karaikal,2,1,0,0,
2020-05-21,Puducherry,Mahe,3,2,0,0,
2020-05-21,Puducherry,Puducherry,18,7,0,0,
2020-05-21,Rajasthan,Ajmer,273,228,5,0,10737
2020-05-21,Rajasthan,Alwar,40,28,2,0,7261
2020-05-21,Rajasthan,BSF Camp,50,42,0,0,
2020-05-21,Rajasthan,Banswara,75,66,1,0,2714
2020-05-21,Rajasthan,Baran,5,4,0,0,1679
2020-05-21,Rajasthan,Barmer,56,1,0,0,2680
2020-05-21,Rajasthan,Bharatpur,130,115,4,0,7721
2020-05-21,Rajasthan,Bhilwara,92,43,2,0,17010
2020-05-21,Rajasthan,Bikaner,71,37,3,0,6220
2020-05-21,Rajasthan,Chittorgarh,168,107,2,0,6648
2020-05-21,Rajasthan,Churu,60,14,1,0,5187
2020-05-21,Rajasthan,Dausa,39,25,0,0,4496
2020-05-21,Rajasthan,Dholpur,28,10,0,0,2831
2020-05-21,Rajasthan,Dungarpur,275,8,0,0,3647
2020-05-21,Rajasthan,Evacuees,61,61,0,0,
2020-05-21,Rajasthan,Ganganagar,1,0,0,0,1183
2020-05-21,Rajasthan,Hanumangarh,14,13,0,0,2646
2020-05-21,Rajasthan,Italians,2,2,0,0,
2020-05-21,Rajasthan,Jaipur,1686,1062,75,0,53252
2020-05-21,Rajasthan,Jaisalmer,61,35,0,0,3566
2020-05-21,Rajasthan,Jalore,130,4,2,0,3900
2020-05-21,Rajasthan,Jhalawar,52,47,0,0,6107
2020-05-21,Rajasthan,Jhunjhunu,71,49,0,0,6987
2020-05-21,Rajasthan,Jodhpur,1142,856,16,0,51560
2020-05-21,Rajasthan,Karauli,10,4,2,0,1241
2020-05-21,Rajasthan,Kota,339,248,14,0,17918
2020-05-21,Rajasthan,Nagaur,229,126,5,0,9222
2020-05-21,Rajasthan,Other State,9,0,5,0,
2020-05-21,Rajasthan,Pali,227,45,4,0,3723
2020-05-21,Rajasthan,Pratapgarh,10,3,1,0,824
2020-05-21,Rajasthan,Rajsamand,68,26,0,0,1850
2020-05-21,Rajasthan,Sawai Madhopur,17,8,1,0,3577
2020-05-21,Rajasthan,Sikar,69,9,4,0,5667
2020-05-21,Rajasthan,Sirohi,78,5,0,0,3662
2020-05-21,Rajasthan,Tonk,156,142,1,0,6733
2020-05-21,Rajasthan,Udaipur,433,12,1,0,11009
2020-05-21,Telangana,Unknown,1699,1036,45,0,23388
2020-05-21,Tamil Nadu,Airport Quarantine,61,0,0,0,
2020-05-21,Tamil Nadu,Ariyalur,355,348,0,0,
2020-05-21,Tamil Nadu,Chengalpattu,651,233,3,0,
2020-05-21,Tamil Nadu,Chennai,8801,3048,68,0,85000
2020-05-21,Tamil Nadu,Coimbatore,145,144,1,0,
2020-05-21,Tamil Nadu,Cuddalore,421,401,1,0,
2020-05-21,Tamil Nadu,Dharmapuri,5,4,0,0,
2020-05-21,Tamil Nadu,Dindigul,132,106,1,0,
2020-05-21,Tamil Nadu,Erode,70,69,1,0,
2020-05-21,Tamil Nadu,Kallakurichi,120,58,0,0,
2020-05-21,Tamil Nadu,Kancheepuram,233,129,1,0,
2020-05-21,Tamil Nadu,Kanyakumari,49,23,1,0,
2020-05-21,Tamil Nadu,Karur,80,55,0,0,
2020-05-21,Tamil Nadu,Krishnagiri,21,18,0,0,
2020-05-21,Tamil Nadu,Madurai,191,109,2,0,
2020-05-21,Tamil Nadu,Nagapattinam,51,45,0,0,
2020-05-21,Tamil Nadu,Namakkal,77,77,0,0,
2020-05-21,Tamil Nadu,Nilgiris,14,12,0,0,
2020-05-21,Tamil Nadu,Other State,1,0,1,0,
2020-05-21,Tamil Nadu,Perambalur,139,113,0,0,
2020-05-21,Tamil Nadu,Pudukkottai,16,7,0,0,
2020-05-21,Tamil Nadu,Railway Quarantine,5,0,0,0,
2020-05-21,Tamil Nadu,Ramanathapuram,39,21,1,0,
2020-05-21,Tamil Nadu,Ranipet,88,60,0,0,
2020-05-21,Tamil Nadu,Salem,49,35,0,0,
2020-05-21,Tamil Nadu,Sivaganga,28,13,0,0,
2020-05-21,Tamil Nadu,Tenkasi,83,50,0,0,
2020-05-21,Tamil Nadu,Thanjavur,80,66,0,0,
2020-05-21,Tamil Nadu,Theni,96,44,1,0,
2020-05-21,Tamil Nadu,Thiruvallur,636,215,7,0,
2020-05-21,Tamil Nadu,Thiruvarur,32,32,0,0,
2020-05-21,Tamil Nadu,Thoothukkudi,134,29,2,0,
2020-05-21,Tamil Nadu,Tiruchirappalli,68,66,0,0,
2020-05-21,Tamil Nadu,Tirunelveli,254,88,1,0,
2020-05-21,Tamil Nadu,Tirupathur,30,26,0,0,
2020-05-21,Tamil Nadu,Tiruppur,114,114,0,0,
2020-05-21,Tamil Nadu,Tiruvannamalai,170,62,0,0,
2020-05-21,Tamil Nadu,Vellore,36,28,1,0,
2020-05-21,Tamil Nadu,Viluppuram,323,294,2,0,
2020-05-21,Tamil Nadu,Virudhunagar,69,40,0,0,
2020-05-21,Tripura,Dhalai,162,146,0,0,2631
2020-05-21,Tripura,Gomati,2,1,0,0,1676
2020-05-21,Tripura,Khowai,1,0,0,0,514
2020-05-21,Tripura,North Tripura,4,1,0,0,4284
2020-05-21,Tripura,Sipahijala,2,0,0,0,1280
2020-05-21,Tripura,South Tripura,0,0,0,0,1377
2020-05-21,Tripura,Unknown,4,0,0,0,
2020-05-21,Tripura,Unokoti,0,0,0,0,472
2020-05-21,Tripura,West Tripura,0,0,0,0,3588
2020-05-21,Uttar Pradesh,Agra,845,675,28,0,11284
2020-05-21,Uttar Pradesh,Aligarh,110,53,9,0,
2020-05-21,Uttar Pradesh,Ambedkar Nagar,31,0,0,0,
2020-05-21,Uttar Pradesh,Amethi,31,4,0,0,
2020-05-21,Uttar Pradesh,Amroha,39,29,1,0,
2020-05-21,Uttar Pradesh,Auraiya,20,12,0,0,
2020-05-21,Uttar Pradesh,Ayodhya,47,1,1,0,
2020-05-21,Uttar Pradesh,Azamgarh,31,9,1,0,
2020-05-21,Uttar Pradesh,Baghpat,27,20,0,0,
2020-05-21,Uttar Pradesh,Bahraich,66,24,0,0,
2020-05-21,Uttar Pradesh,Ballia,13,0,0,0,
2020-05-21,Uttar Pradesh,Balrampur,32,1,0,0,
2020-05-21,Uttar Pradesh,Banda,22,21,0,0,
2020-05-21,Uttar Pradesh,Barabanki,133,2,0,0,
2020-05-21,Uttar Pradesh,Bareilly,26,10,1,0,
2020-05-21,Uttar Pradesh,Basti,120,30,2,0,
2020-05-21,Uttar Pradesh,Bhadohi,11,3,0,0,
2020-05-21,Uttar Pradesh,Bijnor,62,42,1,0,
2020-05-21,Uttar Pradesh,Budaun,17,17,0,0,
2020-05-21,Uttar Pradesh,Bulandshahr,103,61,1,0,
2020-05-21,Uttar Pradesh,Chandauli,15,0,0,0,
2020-05-21,Uttar Pradesh,Chitrakoot,19,8,1,0,
2020-05-21,Uttar Pradesh,Deoria,30,3,0,0,
2020-05-21,Uttar Pradesh,Etah,13,9,2,0,
2020-05-21,Uttar Pradesh,Etawah,20,2,0,0,
2020-05-21,Uttar Pradesh,Farrukhabad,22,0,0,0,
2020-05-21,Uttar Pradesh,Fatehpur,29,6,0,0,
2020-05-21,Uttar Pradesh,Firozabad,204,184,6,0,
2020-05-21,Uttar Pradesh,Gautam Buddha Nagar,312,215,5,0,
2020-05-21,Uttar Pradesh,Ghaziabad,208,157,2,0,
2020-05-21,Uttar Pradesh,Ghazipur,61,7,0,0,
2020-05-21,Uttar Pradesh,Gonda,36,14,0,0,
2020-05-21,Uttar Pradesh,Gorakhpur,29,3,3,0,
2020-05-21,Uttar Pradesh,Hamirpur,4,1,0,0,
2020-05-21,Uttar Pradesh,Hapur,89,49,1,0,
2020-05-21,Uttar Pradesh,Hardoi,22,2,0,0,
2020-05-21,Uttar Pradesh,Hathras,20,18,0,0,
2020-05-21,Uttar Pradesh,Jalaun,42,28,2,0,
2020-05-21,Uttar Pradesh,Jaunpur,48,10,0,0,
2020-05-21,Uttar Pradesh,Jhansi,30,20,4,0,
2020-05-21,Uttar Pradesh,Kannauj,28,7,0,0,
2020-05-21,Uttar Pradesh,Kanpur Dehat,7,1,1,0,
2020-05-21,Uttar Pradesh,Kanpur Nagar,323,288,9,0,
2020-05-21,Uttar Pradesh,Kasganj,13,3,0,0,
2020-05-21,Uttar Pradesh,Kaushambi,45,3,0,0,
2020-05-21,Uttar Pradesh,Kushinagar,7,2,1,0,
2020-05-21,Uttar Pradesh,Lakhimpur Kheri,41,7,0,0,
2020-05-21,Uttar Pradesh,Lalitpur,1,0,1,0,
2020-05-21,Uttar Pradesh,Lucknow,310,241,2,0,
2020-05-21,Uttar Pradesh,Maharajganj,31,7,0,0,
2020-05-21,Uttar Pradesh,Mahoba,3,2,1,0,
2020-05-21,Uttar Pradesh,Mainpuri,24,8,2,0,
2020-05-21,Uttar Pradesh,Mathura,59,38,4,0,
2020-05-21,Uttar Pradesh,Mau,13,1,0,0,
2020-05-21,Uttar Pradesh,Meerut,343,196,21,0,
2020-05-21,Uttar Pradesh,Mirzapur,25,9,0,0,
2020-05-21,Uttar Pradesh,Moradabad,173,122,11,0,
2020-05-21,Uttar Pradesh,Muzaffarnagar,35,25,0,0,
2020-05-21,Uttar Pradesh,Pilibhit,35,4,0,0,2524
2020-05-21,Uttar Pradesh,Pratapgarh,57,12,2,0,
2020-05-21,Uttar Pradesh,Prayagraj,58,16,3,0,
2020-05-21,Uttar Pradesh,Rae Bareli,58,47,0,0,
2020-05-21,Uttar Pradesh,Rampur,105,23,0,0,
2020-05-21,Uttar Pradesh,Saharanpur,219,190,0,0,
2020-05-21,Uttar Pradesh,Sambhal,57,21,0,0,
2020-05-21,Uttar Pradesh,Sant Kabir Nagar,46,25,4,0,
2020-05-21,Uttar Pradesh,Shahjahanpur,13,1,0,0,
2020-05-21,Uttar Pradesh,Shamli,37,28,0,0,
2020-05-21,Uttar Pradesh,Shrawasti,28,5,1,0,
2020-05-21,Uttar Pradesh,Siddharthnagar,63,19,0,0,
2020-05-21,Uttar Pradesh,Sitapur,34,21,0,0,
2020-05-21,Uttar Pradesh,Sonbhadra,3,0,0,0,
2020-05-21,Uttar Pradesh,Sultanpur,42,4,0,0,
2020-05-21,Uttar Pradesh,Unnao,16,4,0,0,
2020-05-21,Uttar Pradesh,Varanasi,124,74,4,0,
2020-05-21,Uttarakhand,Almora,4,1,0,0,225
2020-05-21,Uttarakhand,Bageshwar,11,0,0,0,95
2020-05-21,Uttarakhand,Chamoli,1,0,0,0,103
2020-05-21,Uttarakhand,Champawat,0,0,0,0,169
2020-05-21,Uttarakhand,Dehradun,47,29,1,0,6400
2020-05-21,Uttarakhand,Haridwar,10,7,0,0,2709
2020-05-21,Uttarakhand,Nainital,27,10,0,0,1921
2020-05-21,Uttarakhand,Pauri Garhwal,4,1,0,0,252
2020-05-21,Uttarakhand,Pithoragarh,0,0,0,0,168
2020-05-21,Uttarakhand,Rudraprayag,0,0,0,0,167
2020-05-21,Uttarakhand,Tehri Garhwal,6,0,0,0,108
2020-05-21,Uttarakhand,Udham Singh Nagar,29,5,0,0,2658
2020-05-21,Uttarakhand,Uttarkashi,6,0,0,0,417
2020-05-21,West Bengal,Birbhum,16,6,0,0,
2020-05-21,West Bengal,Dakshin Dinajpur,3,0,0,0,
2020-05-21,West Bengal,Darjeeling,10,5,1,0,
2020-05-21,West Bengal,Hooghly,157,109,6,0,
2020-05-21,West Bengal,Howrah,658,200,34,0,
2020-05-21,West Bengal,Jalpaiguri,4,4,0,0,
2020-05-21,West Bengal,Jhargram,3,0,0,0,
2020-05-21,West Bengal,Kalimpong,7,6,1,0,
2020-05-21,West Bengal,Kolkata,1549,568,172,0,
2020-05-21,West Bengal,Malda,46,10,0,0,
2020-05-21,West Bengal,Murshidabad,16,4,1,0,
2020-05-21,West Bengal,Nadia,17,9,0,0,
2020-05-21,West Bengal,North 24 Parganas,430,156,35,0,
2020-05-21,West Bengal,Other State,25,5,1,0,
2020-05-21,West Bengal,Paschim Bardhaman,20,10,2,0,
2020-05-21,West Bengal,Paschim Medinipur,26,19,0,0,
2020-05-21,West Bengal,Purba Bardhaman,20,5,0,0,
2020-05-21,West Bengal,Purba Medinipur,51,31,1,0,
2020-05-21,West Bengal,South 24 Parganas,112,46,5,0,
2020-05-21,West Bengal,Unknown,11,0,0,0,
2020-05-21,West Bengal,Uttar Dinajpur,16,0,0,0,
2020-05-22,Andaman and Nicobar Islands,Unknown,33,33,0,0,7263
2020-05-22,Andhra Pradesh,Anantapur,136,92,4,0,19718
2020-05-22,Andhra Pradesh,Chittoor,208,97,1,0,21259
2020-05-22,Andhra Pradesh,East Godavari,59,43,0,0,28358
2020-05-22,Andhra Pradesh,Guntur,426,328,8,0,21250
2020-05-22,Andhra Pradesh,Krishna,396,280,15,0,18108
2020-05-22,Andhra Pradesh,Kurnool,638,447,21,0,20740
2020-05-22,Andhra Pradesh,Other State,153,25,0,0,
2020-05-22,Andhra Pradesh,Prakasam,67,63,0,0,18807
2020-05-22,Andhra Pradesh,S.P.S. Nellore,182,103,4,0,16307
2020-05-22,Andhra Pradesh,Srikakulam,16,5,0,0,24450
2020-05-22,Andhra Pradesh,Unknown,107,67,1,0,
2020-05-22,Andhra Pradesh,Visakhapatnam,81,47,1,0,25505
2020-05-22,Andhra Pradesh,Vizianagaram,16,4,0,0,13834
2020-05-22,Andhra Pradesh,West Godavari,75,54,0,0,18829
2020-05-22,Andhra Pradesh,Y.S.R. Kadapa,107,76,0,0,20294
2020-05-22,Arunachal Pradesh,Lohit,1,1,0,0,
2020-05-22,Assam,Biswanath,2,0,0,0,
2020-05-22,Assam,Bongaigaon,5,5,0,0,
2020-05-22,Assam,Cachar,21,10,0,0,
